x
0
58.350074
58.089775
58.089775
57.495099
86.865099
86.363262
120.043262
119.685675
119.685675
118.824045
118.824045
118.139461
118.139461
117.386913
117.386913
116.369515
116.369515
115.850807
115.850807
115.224453
115.224453
114.996791
114.996791
114.703629
115.156028
114.878172
115.560172
115.425469
115.425469
115.136463
115.136463
114.790313
114.790313
114.214858
114.214858
113.854583
115.046916
114.510969
115.930969
115.581284
132.971284
132.62728
136.10728
135.738912
138.022245
137.710955
147.480955
147.205756
166.978977
166.433294
166.433294
165.706688
165.706688
165.289375
165.289375
164.833609
164.833609
164.168401
164.168401
163.41729
163.41729
162.585676
178.755676
177.23465
177.23465
176.322161
201.282161
201.02008
210.45008
209.933981
209.933981
209.099862
211.839862
211.521693
211.521693
210.496288
210.496288
209.796906
209.796906
208.799037
216.369037
215.451917
216.081917
215.396547
215.396547
214.459885
220.899885
220.098777
220.098777
219.235518
219.235518
218.13005
222.74005
221.526116
250.136116
249.282621
249.282621
247.995704
250.935704
250.761987
250.761987
249.690076
249.690076
248.341846
248.341846
247.054878
247.054878
246.07646
246.07646
244.601108
244.601108
243.071162
243.071162
242.283523
274.893597
274.608598
290.028672
289.901644
290.642644
290.437787
290.437787
289.560313
289.560313
288.228626
288.228626
287.09549
287.09549
286.705126
288.685126
287.152953
295.722953
294.977076
299.003826
298.323353
298.323353
297.552852
297.552852
296.342854
296.342854
295.028439
295.028439
293.73371
293.73371
292.162215
292.162215
290.411974
308.431974
307.271135
321.321135
320.800917
320.800917
320.329808
320.729808
319.65529
319.65529
318.517662
318.517662
317.362244
317.362244
315.152656
317.942656
315.871981
315.871981
314.20159
314.20159
312.989753
318.709753
318.109889
318.109889
316.474434
316.474434
315.307994
315.307994
314.335131
314.335131
313.374171
313.374171
312.078456
312.078456
310.382887
310.382887
309.077068
309.077068
307.108856
310.728856
308.917711
308.927711
307.049991
317.239991
315.424696
318.764696
318.242045
318.242045
317.187349
329.717349
328.536731
334.296731
333.927175
333.927175
332.484392
332.484392
331.316166
331.316166
329.855825
329.855825
328.287391
328.287391
326.785974
328.935974
327.587104
327.587104
326.493515
334.503515
333.186375
334.656375
332.796684
332.796684
331.248352
332.098352
330.483307
332.993307
330.953976
330.953976
328.200706
328.200706
325.712626
325.712626
322.911153
322.911153
319.499969
347.659969
345.492499
355.802499
351.824303
373.244303
369.425833
369.425833
365.726504
365.726504
362.353799
362.353799
358.762747
358.762747
354.618583
354.618583
350.200512
350.200512
345.847212
345.847212
341.316708
341.316708
336.6528
336.6528
331.915767
334.705767
329.761998
329.761998
324.914867
324.914867
319.92733
319.92733
314.616673
314.616673
309.237761
309.237761
303.494464
303.494464
297.299921
297.299921
290.978106
290.978106
284.861098
284.861098
278.698974
278.698974
272.631644
272.631644
266.999269
275.749269
271.159034
273.609034
268.283794
268.283794
262.681985
292.241985
286.509146
304.769146
299.275037
299.465037
294.335434
299.815434
293.975296
293.975296
289.066311
291.536311
286.190621
286.620621
280.61242
280.61242
274.367501
274.367501
267.971919
291.751919
285.536466
287.706466
281.966163
281.966163
275.970653
276.480653
270.548119
298.818119
295.052438
295.052438
289.03372
289.03372
283.439947
283.439947
277.510203
277.510203
271.173077
285.893077
279.371568
282.041568
275.577794
275.577794
269.997391
275.027391
269.759543
271.389543
265.846154
265.846154
260.072085
260.072085
254.227471
261.877471
255.938113
255.938113
250.949663
250.949663
245.911856
245.911856
239.961319
239.961319
233.79966
245.76966
239.793277
241.403277
236.372106
244.742106
238.753965
238.753965
233.343088
233.343088
227.578791
227.578791
221.643333
234.633333
229.769761
229.929761
224.642533
224.642533
219.135015
219.135015
212.968031
212.968031
207.41009
207.41009
201.721506
204.041506
197.657191
197.687191
190.904382
190.904382
185.242588
185.242588
179.641331
179.641331
173.65505
173.65505
167.55064
167.55064
161.365555
167.495555
162.024855
166.304855
160.231368
161.031368
154.875088
160.265088
154.349664
158.319664
152.918347
153.168347
147.83774
150.57774
144.937393
150.457393
144.497301
144.497301
138.711025
138.721025
132.943166
132.943166
126.782409
126.782409
120.614189
143.364189
137.057634
160.407634
154.829471
154.829471
149.748463
149.748463
143.991114
143.991114
137.769377
144.489377
138.322793
142.682793
136.505588
142.375588
137.747804
138.627804
134.056875
158.266875
153.543658
153.543658
148.374588
148.374588
142.531556
142.531556
137.00173
137.00173
131.16386
132.48386
128.053059
128.053059
122.458769
145.128769
139.635797
144.065797
138.389957
143.059957
137.869874
137.889874
133.056172
139.916172
135.231863
136.811863
132.114143
132.114143
128.682177
128.682177
123.723787
123.723787
118.641562
118.641562
113.529701
113.529701
109.008886
121.188886
116.2159
116.2159
111.329324
111.329324
106.118148
106.118148
100.883739
100.883739
96.0120160000001
96.0120160000001
90.5957840000001
90.5957840000001
85.0396670000001
85.0396670000001
79.3209670000001
79.3209670000001
74.2971990000001
74.2971990000001
69.3201280000001
