x
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.114
0.0489319999999999
0.0489319999999999
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.1265
0
0
0
1.18
0.344518
0.344518
0
0.5895
0.109206
0.109206
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.02
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2.11
1.000031
4.126698
3.801184
3.801184
3.480007
3.480007
3.060611
3.060611
2.483555
2.960138
2.130933
2.395433
2.077173
2.437173
1.844347
1.844347
0.692207000000001
5.772207
4.454793
5.190376
4.220013
4.220013
3.046534
3.046534
1.739436
2.839436
1.703576
1.853576
0.582401000000001
0.582401000000001
0
0.3975
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.325333
0
0
0
0.13
0
0
0
0.122
0
0
0
0.74
0
0
0
0.38675
0
1.53
0
0.145833
0
1.40525
0.00631700000000013
0.00631700000000013
0
0
0
0
0
1.63
0
1.57
0
4.22
2.644854
2.644854
0.724866
0.774866
0
2.55
0.415858
0.415858
0
0
0
0
0
0
0
0
0
0
0
0
0
2.43
0.331166
0.331166
0
0.33
0
10.977056
8.979348
11.399348
9.685289
9.725289
7.49761
9.24761
6.936348
6.936348
4.761643
4.941643
2.696807
2.696807
0.166754999999999
1.096755
0
1.16
0
0.175
0
0.485667
0
0
0
0
0
0.62
0
0
0
20.9
20.555511
68.870377
67.705539
74.158872
72.809746
73.539746
71.25544
71.32544
68.908909
70.088909
67.803301
68.203301
66.074178
66.624178
63.884186
63.884186
61.024329
61.024329
58.59256
58.59256
55.874549
55.874549
52.890305
56.800305
53.931134
60.031134
58.895997
72.215997
70.362337
70.522337
67.399803
67.399803
64.054477
64.054477
60.987508
61.847508
59.023435
70.873435
69.573688
69.573688
67.229199
67.229199
64.599119
67.789119
64.945768
67.225768
64.873718
64.873718
61.911731
61.911731
58.955534
58.955534
56.25457
56.25457
53.266149
53.266149
50.27844
50.27844
47.732124
47.732124
44.550088
46.870088
43.928845
43.928845
40.808871
40.808871
37.439628
43.739628
40.935574
43.485574
41.153287
44.493287
41.258639
59.618639
56.875174
70.975174
70.099385
70.099385
67.206661
67.206661
64.098542
64.098542
60.766679
61.686679
58.328335
62.228335
58.88073
61.05073
57.946053
60.356053
57.101395
57.101395
54.1344889999999
54.1344889999999
50.7307589999999
50.8007589999999
46.8869059999999
46.8869059999999
43.0027259999999
47.7127259999999
43.9396049999999
47.8996049999999
44.5279009999999
44.5279009999999
40.9092619999999
40.9092619999999
37.1186409999999
37.1186409999999
33.2842559999999
34.8542559999999
31.5096209999999
31.5296209999999
28.3825669999999
30.0025669999999
26.6306669999999
27.6606669999999
24.0873399999999
25.5473399999999
22.2763809999999
22.2763809999999
18.8120639999999
19.2820639999999
15.8693639999999
15.8693639999999
12.2755209999999
12.2755209999999
8.66549599999993
8.66549599999993
4.75631599999993
4.75631599999993
0.766538999999933
0.766538999999933
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.51
0
6.03
2.330431
19.510431
16.414459
34.204459
31.205221
39.135221
37.407878
37.407878
34.512638
34.512638
30.970933
31.060933
27.176002
28.956002
25.326075
25.326075
21.699635
27.509635
24.199591
24.199591
20.654108
20.654108
17.005073
17.005073
13.521193
13.991193
10.682412
10.692412
7.22935
7.22935
3.679333
13.119333
9.769311
11.999311
8.551902
17.451902
14.462567
14.852567
11.552697
12.932697
9.674411
18.174411
14.894719
18.324719
15.051741
23.171741
19.882592
26.222592
22.969605
30.999605
27.82352
29.87352
26.696157
31.336157
28.228425
28.228425
24.947573
24.947573
22.395388
22.395388
19.512465
19.512465
16.335588
16.665588
13.889311
15.939311
12.998049
12.998049
9.945342
9.945342
7.00408
7.00408
3.973501
3.973501
1.087715
1.087715
0
0
0
1.86
0
8.79
6.545813
6.545813
4.032915
4.552915
1.876087
1.886087
0
0
0
1.89
0
13.11
11.803016
16.743016
15.151339
32.691339
31.4597
35.7897
34.332188
35.782188
33.981947
34.491947
32.027056
33.117056
31.453953
31.453953
29.218954
32.138954
30.569569
30.569569
28.784828
29.374828
27.146283
27.146283
24.875772
24.875772
22.655853
